,Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,Data.Population,Location.Continent,Data.Rate
12254,22,4,2020,50,2,Cuba,CUB,11333484,America,6.53814838
12255,22,4,2020,0,0,Curasao,CUW,163423,America,0.61190897
12261,22,4,2020,0,0,Dominica,DMA,71808,America,1.3926025
12262,22,4,2020,80,10,Dominican_Republic,DOM,10738957,America,28.75512026
12263,22,4,2020,270,13,Ecuador,ECU,17373657,America,36.85464724
12265,22,4,2020,7,0,El_Salvador,SLV,6453550,America,2.27781609
12271,22,4,2020,1,0,Falkland_Islands_(Malvinas),FLK,3372,America,207.5919336
12284,22,4,2020,0,0,Greenland,GRL,56660,America,0.0
12285,22,4,2020,0,0,Grenada,GRD,112002,America,1.7856824
12287,22,4,2020,22,1,Guatemala,GTM,17581476,America,1.34232188
12291,22,4,2020,1,0,Guyana,GUY,782775,America,4.34352145
12292,22,4,2020,1,1,Haiti,HTI,11263079,America,0.29299271
12294,22,4,2020,16,0,Honduras,HND,9746115,America,2.03157874
12305,22,4,2020,10,0,Jamaica,JAM,2948277,America,5.76607965
12330,22,4,2020,1385,145,Mexico,MEX,127575529,America,8.85593036
12335,22,4,2020,0,0,Montserrat,MSF,4991,America,100.1803246
12344,22,4,2020,1,0,Nicaragua,NIC,6545503,America,0.06111066
12353,22,4,2020,163,5,Panama,PAN,4246440,America,60.56838199
12355,22,4,2020,5,1,Paraguay,PRY,7044639,America,1.39112877
12356,22,4,2020,1512,39,Peru,PER,32510462,America,45.77910951
12360,22,4,2020,0,0,Puerto_Rico,PRI,2933404,America,23.14716964
12365,22,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,7.57088239
12366,22,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.54706092
12367,22,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,3.61686544
12376,22,4,2020,0,0,Sint_Maarten,SXM,42389,America,66.05487273
12386,22,4,2020,0,0,Suriname,SUR,581363,America,0.0
12394,22,4,2020,1,0,Trinidad_and_Tobago,TTO,1394969,America,0.57348945
12397,22,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,7.85463685
12403,22,4,2020,37289,2524,United_States_of_America,USA,329064917,America,129.5282414
12404,22,4,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,8.60593427
12405,22,4,2020,8,2,Uruguay,URY,3461731,America,3.63979755
12407,22,4,2020,29,1,Venezuela,VEN,28515829,America,0.41731208
12417,23,4,2020,0,0,Anguilla,AIA,14872,America,0.0
12418,23,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,9.26736344
12419,23,4,2020,144,8,Argentina,ARG,44780675,America,3.30723018
12421,23,4,2020,3,0,Aruba,ABW,106310,America,21.6348415
12425,23,4,2020,5,0,Bahamas,BHS,389486,America,7.70245914
12428,23,4,2020,1,1,Barbados,BRB,287021,America,4.52928531
12431,23,4,2020,0,0,Belize,BLZ,390351,America,2.56179695
12433,23,4,2020,1,0,Bermuda,BMU,62508,America,95.98771357
12435,23,4,2020,63,3,Bolivia,BOL,11513102,America,3.54378863
12436,23,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,15.39468114
12439,23,4,2020,2678,165,Brazil,BRA,211049519,America,14.13412366
12440,23,4,2020,0,0,British_Virgin_Islands,VGB,30033,America,6.65934139
12447,23,4,2020,1766,140,Canada,CAN,37411038,America,55.87923008
12449,23,4,2020,0,0,Cayman_Islands,CYM,64948,America,32.33355916
12452,23,4,2020,464,13,Chile,CHL,18952035,America,30.33974979
12454,23,4,2020,207,10,Colombia,COL,50339443,America,4.57295485
12456,23,4,2020,12,0,Costa_Rica,CRI,5047561,America,3.5462672
12459,23,4,2020,52,2,Cuba,CUB,11333484,America,6.45873767
12460,23,4,2020,0,0,Curasao,CUW,163423,America,0.0
12466,23,4,2020,0,0,Dominica,DMA,71808,America,1.3926025
12467,23,4,2020,256,15,Dominican_Republic,DOM,10738957,America,29.69562128
12468,23,4,2020,452,17,Ecuador,ECU,17373657,America,36.83737972
12470,23,4,2020,12,1,El_Salvador,SLV,6453550,America,2.07637657
12476,23,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,207.5919336
12489,23,4,2020,0,0,Greenland,GRL,56660,America,0.0
12490,23,4,2020,1,0,Grenada,GRD,112002,America,2.6785236
12492,23,4,2020,26,2,Guatemala,GTM,17581476,America,1.45039017
12496,23,4,2020,0,0,Guyana,GUY,782775,America,3.83251892
12497,23,4,2020,4,0,Haiti,HTI,11263079,America,0.31074984
12499,23,4,2020,9,1,Honduras,HND,9746115,America,1.80584777
12510,23,4,2020,19,0,Jamaica,JAM,2948277,America,6.41052384
12535,23,4,2020,1303,113,Mexico,MEX,127575529,America,9.45871053
12540,23,4,2020,0,0,Montserrat,MSF,4991,America,40.07212983
12549,23,4,2020,0,0,Nicaragua,NIC,6545503,America,0.06111066
12558,23,4,2020,171,3,Panama,PAN,4246440,America,58.02507512
12560,23,4,2020,0,0,Paraguay,PRY,7044639,America,1.26337205
12561,23,4,2020,1413,46,Peru,PER,32510462,America,45.85600783
12565,23,4,2020,0,1,Puerto_Rico,PRI,2933404,America,21.54493551
12570,23,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,7.57088239
12571,23,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.54706092
12572,23,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,4.5210818
12581,23,4,2020,5,2,Sint_Maarten,SXM,42389,America,77.85038571
12591,23,4,2020,0,0,Suriname,SUR,581363,America,0.0
12599,23,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.57348945
12602,23,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,7.85463685
12608,23,4,2020,17588,1721,United_States_of_America,USA,329064917,America,124.7465101
12609,23,4,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,8.60593427
12610,23,4,2020,6,0,Uruguay,URY,3461731,America,3.5531357
12612,23,4,2020,3,0,Venezuela,VEN,28515829,America,0.42432573
12622,24,4,2020,0,0,Anguilla,AIA,14872,America,0.0
12623,24,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,5.14853524
12624,24,4,2020,147,6,Argentina,ARG,44780675,America,3.41441928
12626,24,4,2020,0,0,Aruba,ABW,106310,America,16.93161509
12630,24,4,2020,2,2,Bahamas,BHS,389486,America,7.95920778
12633,24,4,2020,0,0,Barbados,BRB,287021,America,3.48406563
12636,24,4,2020,0,0,Belize,BLZ,390351,America,2.30561725
12638,24,4,2020,0,0,Bermuda,BMU,62508,America,81.58955654
12640,24,4,2020,31,3,Bolivia,BOL,11513102,America,3.77830406
12641,24,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,15.39468114
12644,24,4,2020,3735,407,Brazil,BRA,211049519,America,14.98937318
12645,24,4,2020,0,0,British_Virgin_Islands,VGB,30033,America,6.65934139
12652,24,4,2020,1920,172,Canada,CAN,37411038,America,57.0713916
12654,24,4,2020,0,0,Cayman_Islands,CYM,64948,America,32.33355916
12657,24,4,2020,516,8,Chile,CHL,18952035,America,30.81463283
12659,24,4,2020,205,9,Colombia,COL,50339443,America,4.64446935
12661,24,4,2020,6,0,Costa_Rica,CRI,5047561,America,2.93210919
12664,24,4,2020,46,3,Cuba,CUB,11333484,America,6.35285672
12665,24,4,2020,0,0,Curasao,CUW,163423,America,0.0
12671,24,4,2020,0,0,Dominica,DMA,71808,America,0.0
12672,24,4,2020,243,5,Dominican_Republic,DOM,10738957,America,29.74218074
12673,24,4,2020,333,23,Ecuador,ECU,17373657,America,35.78981673
12675,24,4,2020,13,0,El_Salvador,SLV,6453550,America,2.06088122
12681,24,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,207.5919336
12694,24,4,2020,0,0,Greenland,GRL,56660,America,0.0
12695,24,4,2020,0,0,Grenada,GRD,112002,America,2.6785236
12697,24,4,2020,42,1,Guatemala,GTM,17581476,America,1.46745359
12701,24,4,2020,3,0,Guyana,GUY,782775,America,4.21577082
12702,24,4,2020,10,1,Haiti,HTI,11263079,America,0.37289981
12704,24,4,2020,0,0,Honduras,HND,9746115,America,1.40568832
12715,24,4,2020,0,0,Jamaica,JAM,2948277,America,6.41052384
12740,24,4,2020,1391,99,Mexico,MEX,127575529,America,10.21277364
12745,24,4,2020,0,0,Montserrat,MSF,4991,America,40.07212983
12754,24,4,2020,0,0,Nicaragua,NIC,6545503,America,0.06111066
12763,24,4,2020,174,2,Panama,PAN,4246440,America,56.84761824
12765,24,4,2020,7,0,Paraguay,PRY,7044639,America,1.29176243
12766,24,4,2020,1664,42,Peru,PER,32510462,America,48.16295751
12770,24,4,2020,0,5,Puerto_Rico,PRI,2933404,America,19.39725998
12775,24,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,7.57088239
12776,24,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.54706092
12777,24,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.90421636
12786,24,4,2020,0,0,Sint_Maarten,SXM,42389,America,54.25935974
12796,24,4,2020,0,0,Suriname,SUR,581363,America,0.0
12804,24,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.43011709
12807,24,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,7.85463685
12813,24,4,2020,26543,3179,United_States_of_America,USA,329064917,America,122.5104772
12814,24,4,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,3.82485968
12815,24,4,2020,8,0,Uruguay,URY,3461731,America,3.58202298
12817,24,4,2020,10,0,Venezuela,VEN,28515829,America,0.44536668
12827,25,4,2020,0,0,Anguilla,AIA,14872,America,0.0
12828,25,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,3.08912115
12829,25,4,2020,0,2,Argentina,ARG,44780675,America,3.23353768
12831,25,4,2020,0,0,Aruba,ABW,106310,America,13.16903396
12835,25,4,2020,1,0,Bahamas,BHS,389486,America,7.95920778
12838,25,4,2020,0,0,Barbados,BRB,287021,America,3.13565906
12841,25,4,2020,0,0,Belize,BLZ,390351,America,2.04943756
12843,25,4,2020,0,0,Bermuda,BMU,62508,America,81.58955654
12845,25,4,2020,104,1,Bolivia,BOL,11513102,America,4.61213668
12846,25,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,15.39468114
12849,25,4,2020,3503,357,Brazil,BRA,211049519,America,15.80529544
12850,25,4,2020,1,0,British_Virgin_Islands,VGB,30033,America,9.98901209
12857,25,4,2020,1778,156,Canada,CAN,37411038,America,58.12188371
12859,25,4,2020,0,0,Cayman_Islands,CYM,64948,America,32.33355916
12862,25,4,2020,494,6,Chile,CHL,18952035,America,30.6299561
12864,25,4,2020,320,10,Colombia,COL,50339443,America,4.78352532
12866,25,4,2020,0,0,Costa_Rica,CRI,5047561,America,2.55568977
12869,25,4,2020,50,6,Cuba,CUB,11333484,America,6.36168013
12870,25,4,2020,2,0,Curasao,CUW,163423,America,1.22381794
12876,25,4,2020,0,0,Dominica,DMA,71808,America,0.0
12877,25,4,2020,206,2,Dominican_Republic,DOM,10738957,America,29.1369078
12878,25,4,2020,0,16,Ecuador,ECU,17373657,America,23.14999082
12880,25,4,2020,11,0,El_Salvador,SLV,6453550,America,2.2158347
12886,25,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,207.5919336
12899,25,4,2020,0,0,Greenland,GRL,56660,America,0.0
12900,25,4,2020,0,0,Grenada,GRD,112002,America,0.8928412
12902,25,4,2020,46,0,Guatemala,GTM,17581476,America,1.66652675
12906,25,4,2020,3,1,Guyana,GUY,782775,America,4.21577082
12907,25,4,2020,0,0,Haiti,HTI,11263079,America,0.36402124
12909,25,4,2020,72,0,Honduras,HND,9746115,America,2.04183924
12920,25,4,2020,36,1,Jamaica,JAM,2948277,America,7.56373977
12945,25,4,2020,1597,152,Mexico,MEX,127575529,America,11.06168253
12950,25,4,2020,0,0,Montserrat,MSF,4991,America,40.07212983
12959,25,4,2020,1,1,Nicaragua,NIC,6545503,America,0.06111066
12968,25,4,2020,172,8,Panama,PAN,4246440,America,55.67016136
12970,25,4,2020,3,0,Paraguay,PRY,7044639,America,1.27756724
12971,25,4,2020,734,62,Peru,PER,32510462,America,48.44901927
12975,25,4,2020,24,8,Puerto_Rico,PRI,2933404,America,18.78363839
12980,25,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,5.67816179
12981,25,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.0
12982,25,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,1.80843272
12991,25,4,2020,0,0,Sint_Maarten,SXM,42389,America,54.25935974
13001,25,4,2020,0,0,Suriname,SUR,581363,America,0.0
13009,25,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.43011709
13012,25,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,5.23642457
13018,25,4,2020,21352,1054,United_States_of_America,USA,329064917,America,118.2028165
13019,25,4,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,3.82485968
13020,25,4,2020,6,0,Uruguay,URY,3461731,America,3.37981201
13022,25,4,2020,20,0,Venezuela,VEN,28515829,America,0.50147586
13032,26,4,2020,0,0,Anguilla,AIA,14872,America,0.0
13033,26,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,3.08912115
13034,26,4,2020,344,18,Argentina,ARG,44780675,America,3.639963
13036,26,4,2020,0,0,Aruba,ABW,106310,America,7.52516226
13040,26,4,2020,5,0,Bahamas,BHS,389486,America,8.21595641
13043,26,4,2020,3,0,Barbados,BRB,287021,America,3.83247219
13046,26,4,2020,0,0,Belize,BLZ,390351,America,1.28089847
13048,26,4,2020,0,0,Bermuda,BMU,62508,America,78.38996608
13050,26,4,2020,59,2,Bolivia,BOL,11513102,America,4.91613815
13051,26,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,15.39468114
13054,26,4,2020,5514,346,Brazil,BRA,211049519,America,17.90195978
13055,26,4,2020,0,0,British_Virgin_Islands,VGB,30033,America,9.98901209
13062,26,4,2020,1464,163,Canada,CAN,37411038,America,58.91309404
13064,26,4,2020,4,0,Cayman_Islands,CYM,64948,America,26.17478598
13067,26,4,2020,552,7,Chile,CHL,18952035,America,31.29479235
13069,26,4,2020,261,8,Colombia,COL,50339443,America,4.83318816
13071,26,4,2020,6,0,Costa_Rica,CRI,5047561,America,2.29813964
13074,26,4,2020,52,2,Cuba,CUB,11333484,America,6.32638648
13075,26,4,2020,0,0,Curasao,CUW,163423,America,1.22381794
13081,26,4,2020,0,0,Dominica,DMA,71808,America,0.0
13082,26,4,2020,177,6,Dominican_Republic,DOM,10738957,America,29.49075967
13083,26,4,2020,0,0,Ecuador,ECU,17373657,America,22.59743012
13085,26,4,2020,37,0,El_Salvador,SLV,6453550,America,2.78916255
13091,26,4,2020,1,0,Falkland_Islands_(Malvinas),FLK,3372,America,237.2479241
13104,26,4,2020,0,0,Greenland,GRL,56660,America,0.0
13105,26,4,2020,3,0,Grenada,GRD,112002,America,3.5713648
13107,26,4,2020,43,2,Guatemala,GTM,17581476,America,1.82009747
13111,26,4,2020,1,0,Guyana,GUY,782775,America,3.70476829
13112,26,4,2020,0,1,Haiti,HTI,11263079,America,0.34626411
13114,26,4,2020,36,12,Honduras,HND,9746115,America,2.40095669
13125,26,4,2020,17,0,Jamaica,JAM,2948277,America,8.00467527
13150,26,4,2020,1035,84,Mexico,MEX,127575529,America,11.5390468
13155,26,4,2020,0,1,Montserrat,MSF,4991,America,40.07212983
13164,26,4,2020,1,0,Nicaragua,NIC,6545503,America,0.07638832
13173,26,4,2020,200,5,Panama,PAN,4246440,America,54.2572131
13175,26,4,2020,5,0,Paraguay,PRY,7044639,America,1.33434801
13176,26,4,2020,3683,66,Peru,PER,32510462,America,56.85246798
13180,26,4,2020,31,6,Puerto_Rico,PRI,2933404,America,17.69275558
13185,26,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,5.67816179
13186,26,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.0
13187,26,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,1.80843272
13196,26,4,2020,0,0,Sint_Maarten,SXM,42389,America,54.25935974
13206,26,4,2020,0,0,Suriname,SUR,581363,America,0.0
13214,26,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.21505854
13217,26,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,5.23642457
13223,26,4,2020,48529,2172,United_States_of_America,USA,329064917,America,124.3225816
13224,26,4,2020,1,0,United_States_Virgin_Islands,VIR,104579,America,3.82485968
13225,26,4,2020,33,2,Uruguay,URY,3461731,America,4.13088134
13227,26,4,2020,5,0,Venezuela,VEN,28515829,America,0.51900999
13238,27,4,2020,0,0,Anguilla,AIA,14872,America,0.0
13239,27,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,3.08912115
13240,27,4,2020,0,1,Argentina,ARG,44780675,America,3.49257799
13242,27,4,2020,0,0,Aruba,ABW,106310,America,7.52516226
13246,27,4,2020,2,0,Bahamas,BHS,389486,America,8.47270505
13249,27,4,2020,0,0,Barbados,BRB,287021,America,2.7872525
13252,27,4,2020,0,0,Belize,BLZ,390351,America,1.02471878
13254,27,4,2020,10,0,Bermuda,BMU,62508,America,83.18935176
13256,27,4,2020,84,4,Bolivia,BOL,11513102,America,5.385169
13257,27,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,11.54601085
13260,27,4,2020,3379,189,Brazil,BRA,211049519,America,18.81975386
13261,27,4,2020,0,0,British_Virgin_Islands,VGB,30033,America,9.98901209
13268,27,4,2020,1543,95,Canada,CAN,37411038,America,60.19346483
13270,27,4,2020,0,0,Cayman_Islands,CYM,64948,America,26.17478598
13273,27,4,2020,473,8,Chile,CHL,18952035,America,32.28149378
13275,27,4,2020,237,10,Colombia,COL,50339443,America,5.17089551
13277,27,4,2020,2,0,Costa_Rica,CRI,5047561,America,1.98115486
13280,27,4,2020,32,3,Cuba,CUB,11333484,America,6.17638848
13281,27,4,2020,0,0,Curasao,CUW,163423,America,1.22381794
13287,27,4,2020,0,0,Dominica,DMA,71808,America,0.0
13288,27,4,2020,209,5,Dominican_Republic,DOM,10738957,America,29.50007156
13289,27,4,2020,11536,0,Ecuador,ECU,17373657,America,87.79383638
13291,27,4,2020,0,0,El_Salvador,SLV,6453550,America,2.68069512
13297,27,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,237.2479241
13310,27,4,2020,0,0,Greenland,GRL,56660,America,0.0
13311,27,4,2020,0,0,Grenada,GRD,112002,America,3.5713648
13313,27,4,2020,27,2,Guatemala,GTM,17581476,America,1.95660478
13317,27,4,2020,0,0,Guyana,GUY,782775,America,3.70476829
13318,27,4,2020,0,0,Haiti,HTI,11263079,America,0.34626411
13320,27,4,2020,34,2,Honduras,HND,9746115,America,2.70877165
13331,27,4,2020,45,0,Jamaica,JAM,2948277,America,9.42923613
13356,27,4,2020,992,46,Mexico,MEX,127575529,America,11.97408321
13361,27,4,2020,0,0,Montserrat,MSF,4991,America,0.0
13370,27,4,2020,1,0,Nicaragua,NIC,6545503,America,0.06111066
13379,27,4,2020,241,6,Panama,PAN,4246440,America,56.02339842
13381,27,4,2020,0,0,Paraguay,PRY,7044639,America,1.14981052
13382,27,4,2020,2186,28,Peru,PER,32510462,America,61.51250634
13386,27,4,2020,64,1,Puerto_Rico,PRI,2933404,America,16.15870163
13391,27,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,5.67816179
13392,27,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.0
13393,27,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,1.80843272
13402,27,4,2020,1,1,Sint_Maarten,SXM,42389,America,56.61846234
13412,27,4,2020,0,0,Suriname,SUR,581363,America,0.0
13420,27,4,2020,1,0,Trinidad_and_Tobago,TTO,1394969,America,0.21505854
13423,27,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,5.23642457
13429,27,4,2020,26857,1687,United_States_of_America,USA,329064917,America,124.0907125
13430,27,4,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,3.82485968
13431,27,4,2020,10,1,Uruguay,URY,3461731,America,4.07310678
13433,27,4,2020,2,0,Venezuela,VEN,28515829,America,0.50498269
13444,28,4,2020,0,0,Anguilla,AIA,14872,America,0.0
13445,28,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,1.02970705
13446,28,4,2020,223,11,Argentina,ARG,44780675,America,3.83647634
13448,28,4,2020,0,0,Aruba,ABW,106310,America,7.52516226
13452,28,4,2020,0,0,Bahamas,BHS,389486,America,7.95920778
13455,28,4,2020,1,0,Barbados,BRB,287021,America,2.7872525
13458,28,4,2020,0,0,Belize,BLZ,390351,America,0.0
13460,28,4,2020,1,1,Bermuda,BMU,62508,America,84.78914699
13462,28,4,2020,64,3,Bolivia,BOL,11513102,America,5.73259926
13463,28,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,7.69734057
13466,28,4,2020,4613,338,Brazil,BRA,211049519,America,20.40800671
13467,28,4,2020,0,0,British_Virgin_Islands,VGB,30033,America,9.98901209
13474,28,4,2020,1605,147,Canada,CAN,37411038,America,61.01407825
13476,28,4,2020,0,0,Cayman_Islands,CYM,64948,America,26.17478598
13479,28,4,2020,482,9,Chile,CHL,18952035,America,33.17849508
13481,28,4,2020,218,10,Colombia,COL,50339443,America,5.45298048
13483,28,4,2020,2,0,Costa_Rica,CRI,5047561,America,1.68398163
13486,28,4,2020,20,2,Cuba,CUB,11333484,America,5.84992223
13487,28,4,2020,0,0,Curasao,CUW,163423,America,1.22381794
13493,28,4,2020,0,0,Dominica,DMA,71808,America,0.0
13494,28,4,2020,0,0,Dominican_Republic,DOM,10738957,America,27.63769331
13495,28,4,2020,521,87,Ecuador,ECU,17373657,America,90.43001137
13497,28,4,2020,25,0,El_Salvador,SLV,6453550,America,2.69619047
13503,28,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,237.2479241
13516,28,4,2020,0,0,Greenland,GRL,56660,America,0.0
13517,28,4,2020,0,0,Grenada,GRD,112002,America,3.5713648
13519,28,4,2020,30,0,Guatemala,GTM,17581476,America,2.06467307
13523,28,4,2020,0,0,Guyana,GUY,782775,America,3.44926703
13524,28,4,2020,4,0,Haiti,HTI,11263079,America,0.31962841
13526,28,4,2020,32,0,Honduras,HND,9746115,America,2.93450262
13537,28,4,2020,14,0,Jamaica,JAM,2948277,America,9.87017163
13562,28,4,2020,1805,83,Mexico,MEX,127575529,America,12.6928731
13567,28,4,2020,0,0,Montserrat,MSF,4991,America,0.0
13576,28,4,2020,0,0,Nicaragua,NIC,6545503,America,0.06111066
13585,28,4,2020,242,2,Panama,PAN,4246440,America,60.02675182
13587,28,4,2020,2,0,Paraguay,PRY,7044639,America,1.0078586
13588,28,4,2020,1182,54,Peru,PER,32510462,America,65.14825904
13592,28,4,2020,18,0,Puerto_Rico,PRI,2933404,America,16.56778269
13597,28,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,5.67816179
13598,28,4,2020,0,0,Saint_Lucia,LCA,182795,America,0.0
13599,28,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,2.71264908
13608,28,4,2020,1,0,Sint_Maarten,SXM,42389,America,54.25935974
13618,28,4,2020,0,0,Suriname,SUR,581363,America,0.0
13626,28,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.21505854
13629,28,4,2020,1,0,Turks_and_Caicos_islands,TCA,38194,America,5.23642457
13635,28,4,2020,22541,1369,United_States_of_America,USA,329064917,America,123.336454
13636,28,4,2020,4,1,United_States_Virgin_Islands,VIR,104579,America,7.64971935
13637,28,4,2020,14,0,Uruguay,URY,3461731,America,4.27531775
13639,28,4,2020,4,0,Venezuela,VEN,28515829,America,0.49095539
13650,29,4,2020,0,0,Anguilla,AIA,14872,America,0.0
13651,29,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,1.02970705
13652,29,4,2020,124,10,Argentina,ARG,44780675,America,3.75608452
13654,29,4,2020,0,0,Aruba,ABW,106310,America,7.52516226
